file,fat tree,DragonFly+,HyperX
llama_65B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
gpt_7B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,223338299392,300647710720,180388626432
llama_65B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
gpt_7B-world_size2048-tp4-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,223338299392,300647710720,180388626432
gpt_7B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,223338299392,300647710720,180388626432
llama_65B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
llama_405B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
gpt_7B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,223338299392,300647710720,180388626432
llama_405B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
llama_405B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,223338299392,300647710720,180388626432
gpt_13B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,386547056640,322122547200,193273528320
gpt_13B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,386547056640,322122547200,193273528320
